Bike Station Name,Bike Station Latitude,Bike Station Longitude,Available Bikes,POI Name,POI Rating,POI Latitude,POI Longitude,Distance (km)
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Pai Northern Thai Kitchen,4.4,43.64784,-79.38872,0.9515513472609718
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,401 Richmond,4.6,43.64775,-79.39471,0.4733099155226851
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.8657163801556056
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Charles Pachter,5.0,43.6527434,-79.39451269999999,0.6816479020208607
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Graffiti Alley,4.5,43.64813943698649,-79.39888549999999,0.13510099753867783
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Abbozzo Gallery,0.0,43.64775,-79.39471,0.4733099155226851
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.9034187830341025
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.9357930563294251
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Tiff,4.0,43.64656218853344,-79.39050313780471,0.8319582077836124
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Gallery 44,0.0,43.64775,-79.39471,0.4733099155226851
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Off the Wall Art & Framing,3.4,43.6481523,-79.3992151,0.10907112226626871
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Gusto 101,4.0,43.645002131066,-79.400309337027,0.3804362625724287
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Pai Northern Thai Kitchen,4.4,43.64784,-79.38872,0.9515513472609718
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,La Plume,4.2,43.64321331537325,-79.39695987850428,0.6459305386440252
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Maxime's,4.6,43.643996,-79.399495,0.4987930449539367
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Aloette,4.3,43.64855831176563,-79.395963,0.36691122876674664
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Miss Likklemore's,4.5,43.64511981042632,-79.39534954726696,0.5547011813866773
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Chubby's Jamaican Kitchen,4.2,43.64532,-79.40066,0.3449019800979373
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,The Haam,4.2,43.64743,-79.39308,0.6086000794121376
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Siempre Restaurant,3.9,43.643393311738,-79.3922074406298,0.8716118749243812
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Vagabondo Restobar,4.1,43.64402,-79.39078,0.923837808230892
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Khao San Road,3.9,43.646412027881496,-79.39361985450327,0.5983508254815265
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Cheffry's Artisanal Bistro,4.8,43.64823,-79.39494,0.4493978524500432
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Ruby Soho,4.1,43.64423,-79.40015,0.46686458565254824
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,L’Avenue,3.9,43.64354,-79.39615,0.6465713972132803
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Avenue Open Kitchen,4.3,43.647147,-79.3962388,0.3723614560678626
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Rodney's Oyster House,4.1,43.644948,-79.396846,0.4862194433818552
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Paris Texas,4.0,43.6444681167682,-79.3960904,0.5657688446530188
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Paradise Grotto,4.3,43.648053177358186,-79.39008610206244,0.8404355016956495
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,401 Richmond,4.6,43.64775,-79.39471,0.4733099155226851
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Graffiti Alley,4.5,43.64813943698649,-79.39888549999999,0.13510099753867783
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.8657163801556056
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Charles Pachter,5.0,43.6527434,-79.39451269999999,0.6816479020208607
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Abbozzo Gallery,0.0,43.64775,-79.39471,0.4733099155226851
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Orbital Arts,4.9,43.65589,-79.40228,0.8426101890153946
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.9034187830341025
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Whippersnapper Gallery,4.5,43.65242,-79.40085,0.4455648182220842
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Off the Wall Art & Framing,3.4,43.6481523,-79.3992151,0.10907112226626871
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Tiff,4.0,43.64656218853344,-79.39050313780471,0.8319582077836124
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Gallery 44,0.0,43.64775,-79.39471,0.4733099155226851
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Banksy,1.0,43.6463509,-79.3967819,0.37863367410911897
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Birch Contemporary,0.0,43.64556,-79.40565,0.521126025294053
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Arcadia Earth,4.8,43.6418488,-79.3971969,0.7780615543670953
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.9357930563294251
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Unzipped Toronto,4.0,43.6444533204093,-79.3983849376019,0.47333654675133285
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Moore Gallery,0.0,43.64605,-79.39558,0.47685703389075773
Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,21,Wynick-Tuck Gallery,0.0,43.64775,-79.39471,0.4733099155226851
Bay St / Albert St,43.653264,-79.382458,62,Pai Northern Thai Kitchen,4.4,43.64784,-79.38872,0.7858692515586643
Bay St / Albert St,43.653264,-79.382458,62,The Rabbit Hole,4.1,43.64995,-79.37976,0.42768124023778364
Bay St / Albert St,43.653264,-79.382458,62,Chotto Matte,3.9,43.6462867067857,-79.3788714800065,0.827766543785359
Bay St / Albert St,43.653264,-79.382458,62,Cafe Landwer- Front,4.4,43.64762587463226,-79.3764915055223,0.7896117766916922
Bay St / Albert St,43.653264,-79.382458,62,Library Bar,4.1,43.64583140000001,-79.3819623,0.8274303148930497
Bay St / Albert St,43.653264,-79.382458,62,Amano Trattoria,4.2,43.64783286048877,-79.37335950322061,0.9489938555963329
Bay St / Albert St,43.653264,-79.382458,62,Edna + Vita,4.3,43.64940455,-79.38289144,0.43056639008821457
Bay St / Albert St,43.653264,-79.382458,62,Kibo Market,4.8,43.645241899630015,-79.38131876350222,0.8967151421769394
Bay St / Albert St,43.653264,-79.382458,62,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.8093596324279425
Bay St / Albert St,43.653264,-79.382458,62,Nicholas Metivier Gallery,0.0,43.65292,-79.37183,0.8559123773010588
Bay St / Albert St,43.653264,-79.382458,62,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.8285717075220232
Bay St / Albert St,43.653264,-79.382458,62,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.37119546545053744
Bay St / Albert St,43.653264,-79.382458,62,Collision Gallery,0.0,43.64782658166067,-79.37868394661265,0.6765798235199736
Bay St / Albert St,43.653264,-79.382458,62,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.7955899160428156
Bay St / Albert St,43.653264,-79.382458,62,Toronto Sculpture Garden,3.6,43.64986750091855,-79.37366770337918,0.8017519652726853
Bay St / Albert St,43.653264,-79.382458,62,Tiff,4.0,43.64656218853344,-79.39050313780471,0.9870776727779061
Bay St / Albert St,43.653264,-79.382458,62,OCAD UNIVERSITY,3.5,43.653,-79.39117,0.7015227779584063
Bay St / Albert St,43.653264,-79.382458,62,The Rabbit Hole,4.1,43.64995,-79.37976,0.42768124023778364
Bay St / Albert St,43.653264,-79.382458,62,Pai Northern Thai Kitchen,4.4,43.64784,-79.38872,0.7858692515586643
Bay St / Albert St,43.653264,-79.382458,62,Library Bar,4.1,43.64583140000001,-79.3819623,0.8274303148930497
Bay St / Albert St,43.653264,-79.382458,62,Chotto Matte,3.9,43.6462867067857,-79.3788714800065,0.827766543785359
Bay St / Albert St,43.653264,-79.382458,62,Edna + Vita,4.3,43.64940455,-79.38289144,0.43056639008821457
Bay St / Albert St,43.653264,-79.382458,62,LOCAL Public Eatery Adelaide,4.1,43.648968713601,-79.384350052184,0.5012871491867955
Bay St / Albert St,43.653264,-79.382458,62,Cafe Landwer- Front,4.4,43.64762587463226,-79.3764915055223,0.7896117766916922
Bay St / Albert St,43.653264,-79.382458,62,Sansotei Ramen,4.4,43.645322,-79.380408,0.8983822634609105
Bay St / Albert St,43.653264,-79.382458,62,Kibo Market,4.8,43.645241899630015,-79.38131876350222,0.8967151421769394
Bay St / Albert St,43.653264,-79.382458,62,Joey- King Street,5.0,43.64916277832499,-79.37895502342164,0.5360963803774021
Bay St / Albert St,43.653264,-79.382458,62,Canoe,4.1,43.646954,-79.382159,0.7020532438781167
Bay St / Albert St,43.653264,-79.382458,62,Byblos,4.4,43.647546,-79.388123,0.7823052821098554
Bay St / Albert St,43.653264,-79.382458,62,King Taps,3.9,43.6486379269,-79.3817439,0.5175951705721236
Bay St / Albert St,43.653264,-79.382458,62,Clockwork Champagne & Cocktails,4.3,43.64560743132035,-79.38174040326635,0.8533282461744465
Bay St / Albert St,43.653264,-79.382458,62,Shake Shack,4.3,43.64488931941005,-79.37980347052275,0.9554020816786171
Bay St / Albert St,43.653264,-79.382458,62,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.8093596324279425
Bay St / Albert St,43.653264,-79.382458,62,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.37119546545053744
Bay St / Albert St,43.653264,-79.382458,62,Charles Pachter,5.0,43.6527434,-79.39451269999999,0.9715673950406989
Bay St / Albert St,43.653264,-79.382458,62,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.8285717075220232
Bay St / Albert St,43.653264,-79.382458,62,Nicholas Metivier Gallery,0.0,43.65292,-79.37183,0.8559123773010588
Bay St / Albert St,43.653264,-79.382458,62,Collision Gallery,0.0,43.64782658166067,-79.37868394661265,0.6765798235199736
Bay St / Albert St,43.653264,-79.382458,62,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.7955899160428156
Bay St / Albert St,43.653264,-79.382458,62,Toronto Sculpture Garden,3.6,43.64986750091855,-79.37366770337918,0.8017519652726853
Bay St / Albert St,43.653264,-79.382458,62,Tiff,4.0,43.64656218853344,-79.39050313780471,0.9870776727779061
Bay St / Albert St,43.653264,-79.382458,62,Little Canada,4.8,43.65668,-79.38065,0.4067399448287606
Bay St / Albert St,43.653264,-79.382458,62,Pai Northern Thai Kitchen,4.4,43.64784,-79.38872,0.7858692515586643
Bay St / Albert St,43.653264,-79.382458,62,Byblos,4.4,43.647546,-79.388123,0.7823052821098554
Bay St / Albert St,43.653264,-79.382458,62,Paradise Grotto,4.3,43.648053177358186,-79.39008610206244,0.8440321043219632
Bay St / Albert St,43.653264,-79.382458,62,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.8093596324279425
Bay St / Albert St,43.653264,-79.382458,62,Charles Pachter,5.0,43.6527434,-79.39451269999999,0.9715673950406989
Bay St / Albert St,43.653264,-79.382458,62,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.8285717075220232
Bay St / Albert St,43.653264,-79.382458,62,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.37119546545053744
Bay St / Albert St,43.653264,-79.382458,62,Tiff,4.0,43.64656218853344,-79.39050313780471,0.9870776727779061
Bay St / Albert St,43.653264,-79.382458,62,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.7955899160428156
Queens Quay W / Dan Leckie Way,43.636533,-79.395854,25,Steam Whistle Kitchen,4.2,43.6406672,-79.3857124443711,0.9366831078853299
Queens Quay W / Dan Leckie Way,43.636533,-79.395854,25,Steam Whistle Kitchen,4.2,43.6406672,-79.3857124443711,0.9366831078853299
Queens Quay W / Dan Leckie Way,43.636533,-79.395854,25,La Plume,4.2,43.64321331537325,-79.39695987850428,0.7481298694735468
Queens Quay W / Dan Leckie Way,43.636533,-79.395854,25,Maxime's,4.6,43.643996,-79.399495,0.8800534032365782
Queens Quay W / Dan Leckie Way,43.636533,-79.395854,25,Miss Likklemore's,4.5,43.64511981042632,-79.39534954726696,0.9556735801180994
Queens Quay W / Dan Leckie Way,43.636533,-79.395854,25,Siempre Restaurant,3.9,43.643393311738,-79.3922074406298,0.8173261839479617
Queens Quay W / Dan Leckie Way,43.636533,-79.395854,25,Vagabondo Restobar,4.1,43.64402,-79.39078,0.9272540354462449
Queens Quay W / Dan Leckie Way,43.636533,-79.395854,25,Steam Whistle Kitchen,4.2,43.6406672,-79.3857124443711,0.9366831078853299
Queens Quay W / Dan Leckie Way,43.636533,-79.395854,25,Ruby Soho,4.1,43.64423,-79.40015,0.9230491142954013
Queens Quay W / Dan Leckie Way,43.636533,-79.395854,25,L’Avenue,3.9,43.64354,-79.39615,0.7795079347082463
Queens Quay W / Dan Leckie Way,43.636533,-79.395854,25,Rodney's Oyster House,4.1,43.644948,-79.396846,0.9391054460816909
Queens Quay W / Dan Leckie Way,43.636533,-79.395854,25,Paris Texas,4.0,43.6444681167682,-79.3960904,0.882550988695706
Queens Quay W / Dan Leckie Way,43.636533,-79.395854,25,Arcadia Earth,4.8,43.6418488,-79.3971969,0.6008881218086826
Queens Quay W / Dan Leckie Way,43.636533,-79.395854,25,Unzipped Toronto,4.0,43.6444533204093,-79.3983849376019,0.9039430538396122
Niagara St / Tecumseth St,43.641389,-79.404444,1,Graffiti Alley,4.5,43.64813943698649,-79.39888549999999,0.8737655561350354
Niagara St / Tecumseth St,43.641389,-79.404444,1,Off the Wall Art & Framing,3.4,43.6481523,-79.3992151,0.8617395975136998
Niagara St / Tecumseth St,43.641389,-79.404444,1,Gusto 101,4.0,43.645002131066,-79.400309337027,0.5216354956982211
Niagara St / Tecumseth St,43.641389,-79.404444,1,La Plume,4.2,43.64321331537325,-79.39695987850428,0.6354771770612048
Niagara St / Tecumseth St,43.641389,-79.404444,1,Maxime's,4.6,43.643996,-79.399495,0.4925672158796346
Niagara St / Tecumseth St,43.641389,-79.404444,1,Miss Likklemore's,4.5,43.64511981042632,-79.39534954726696,0.8412058382180062
Niagara St / Tecumseth St,43.641389,-79.404444,1,Chubby's Jamaican Kitchen,4.2,43.64532,-79.40066,0.5327044983708829
Niagara St / Tecumseth St,43.641389,-79.404444,1,Ruby Soho,4.1,43.64423,-79.40015,0.4681708386952023
Niagara St / Tecumseth St,43.641389,-79.404444,1,L’Avenue,3.9,43.64354,-79.39615,0.7089616659115381
Niagara St / Tecumseth St,43.641389,-79.404444,1,Avenue Open Kitchen,4.3,43.647147,-79.3962388,0.9196960706467514
Niagara St / Tecumseth St,43.641389,-79.404444,1,Rodney's Oyster House,4.1,43.644948,-79.396846,0.7282885324658049
Niagara St / Tecumseth St,43.641389,-79.404444,1,Paris Texas,4.0,43.6444681167682,-79.3960904,0.7543624178348948
Niagara St / Tecumseth St,43.641389,-79.404444,1,Graffiti Alley,4.5,43.64813943698649,-79.39888549999999,0.8737655561350354
Niagara St / Tecumseth St,43.641389,-79.404444,1,Off the Wall Art & Framing,3.4,43.6481523,-79.3992151,0.8617395975136998
Niagara St / Tecumseth St,43.641389,-79.404444,1,Banksy,1.0,43.6463509,-79.3967819,0.8273644127434615
Niagara St / Tecumseth St,43.641389,-79.404444,1,Birch Contemporary,0.0,43.64556,-79.40565,0.4738382495691544
Niagara St / Tecumseth St,43.641389,-79.404444,1,Arcadia Earth,4.8,43.6418488,-79.3971969,0.5854011282076946
Niagara St / Tecumseth St,43.641389,-79.404444,1,Unzipped Toronto,4.0,43.6444533204093,-79.3983849376019,0.5948198953111808
Niagara St / Tecumseth St,43.641389,-79.404444,1,Moore Gallery,0.0,43.64605,-79.39558,0.8816680308191608
Trinity St /Front St E,43.651318,-79.36023,17,Corkin Gallery,4.0,43.65032,-79.35912,0.14244503548207632
Trinity St /Front St E,43.651318,-79.36023,17,Nicholas Metivier Gallery,0.0,43.65292,-79.37183,0.9501211635818578
Trinity St /Front St E,43.651318,-79.36023,17,Bottē Gallery,0.0,43.65413,-79.36117,0.32169629694674495
Trinity St /Front St E,43.651318,-79.36023,17,Arta Gallery,4.0,43.64974,-79.36105,0.1874590427299346
Trinity St /Front St E,43.651318,-79.36023,17,Thompson Landry Gallery,3.3,43.6501610975744,-79.3596411136873,0.1370896113011869
Trinity St /Front St E,43.651318,-79.36023,17,Artscape Distillery Studios,0.0,43.6499499,-79.35851,0.20565213018840642
Trinity St /Front St E,43.651318,-79.36023,17,Proof Studio Gallery,5.0,43.6499499,-79.35851,0.20565213018840642
Trinity St /Front St E,43.651318,-79.36023,17,Nicholas Metivier Gallery,0.0,43.65292,-79.37183,0.9501211635818578
Bellwoods Ave / Treford Pl - SMART,43.65246,-79.413528,0,Orbital Arts,4.9,43.65589,-79.40228,0.9820127160370928
Bellwoods Ave / Treford Pl - SMART,43.65246,-79.413528,0,Birch Contemporary,0.0,43.64556,-79.40565,0.9952071130076413
College Park - Gerrard Entrance,43.658938,-79.383518,11,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.9343639318093426
College Park - Gerrard Entrance,43.658938,-79.383518,11,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.903407839536435
College Park - Gerrard Entrance,43.658938,-79.383518,11,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.9972470719727865
College Park - Gerrard Entrance,43.658938,-79.383518,11,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.8687152154232286
College Park - Gerrard Entrance,43.658938,-79.383518,11,OCAD UNIVERSITY,3.5,43.653,-79.39117,0.90273297757929
College Park - Gerrard Entrance,43.658938,-79.383518,11,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.9343639318093426
College Park - Gerrard Entrance,43.658938,-79.383518,11,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.9972470719727865
College Park - Gerrard Entrance,43.658938,-79.383518,11,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.903407839536435
College Park - Gerrard Entrance,43.658938,-79.383518,11,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.8687152154232286
College Park - Gerrard Entrance,43.658938,-79.383518,11,Little Canada,4.8,43.65668,-79.38065,0.3409882200287226
College Park - Gerrard Entrance,43.658938,-79.383518,11,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.9343639318093426
College Park - Gerrard Entrance,43.658938,-79.383518,11,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.903407839536435
College Park - Gerrard Entrance,43.658938,-79.383518,11,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.9972470719727865
College Park - Gerrard Entrance,43.658938,-79.383518,11,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.8687152154232286
Queen St W / John St,43.650077,-79.391291,20,Pai Northern Thai Kitchen,4.4,43.64784,-79.38872,0.3235183989304063
Queen St W / John St,43.650077,-79.391291,20,The Rabbit Hole,4.1,43.64995,-79.37976,0.9278615369246487
Queen St W / John St,43.650077,-79.391291,20,Library Bar,4.1,43.64583140000001,-79.3819623,0.8867084744191189
Queen St W / John St,43.650077,-79.391291,20,Edna + Vita,4.3,43.64940455,-79.38289144,0.6799336249808248
Queen St W / John St,43.650077,-79.391291,20,Kibo Market,4.8,43.645241899630015,-79.38131876350222,0.965844755101425
Queen St W / John St,43.650077,-79.391291,20,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.40551451352546103
Queen St W / John St,43.650077,-79.391291,20,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.4749338030380924
Queen St W / John St,43.650077,-79.391291,20,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.6491646737019854
Queen St W / John St,43.650077,-79.391291,20,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.4788625877508613
Queen St W / John St,43.650077,-79.391291,20,Tiff,4.0,43.64656218853344,-79.39050313780471,0.3959372699656308
Queen St W / John St,43.650077,-79.391291,20,OCAD UNIVERSITY,3.5,43.653,-79.39117,0.32516897964287106
Queen St W / John St,43.650077,-79.391291,20,The Rabbit Hole,4.1,43.64995,-79.37976,0.9278615369246487
Queen St W / John St,43.650077,-79.391291,20,Pai Northern Thai Kitchen,4.4,43.64784,-79.38872,0.3235183989304063
Queen St W / John St,43.650077,-79.391291,20,Library Bar,4.1,43.64583140000001,-79.3819623,0.8867084744191189
Queen St W / John St,43.650077,-79.391291,20,Edna + Vita,4.3,43.64940455,-79.38289144,0.6799336249808248
Queen St W / John St,43.650077,-79.391291,20,LOCAL Public Eatery Adelaide,4.1,43.648968713601,-79.384350052184,0.5718908565785521
Queen St W / John St,43.650077,-79.391291,20,Kibo Market,4.8,43.645241899630015,-79.38131876350222,0.965844755101425
Queen St W / John St,43.650077,-79.391291,20,The Roof at SOCO,4.0,43.64303,-79.38379,0.98908203453901
Queen St W / John St,43.650077,-79.391291,20,Joey- King Street,5.0,43.64916277832499,-79.37895502342164,0.9977192689494311
Queen St W / John St,43.650077,-79.391291,20,Canoe,4.1,43.646954,-79.382159,0.8126845422724669
Queen St W / John St,43.650077,-79.391291,20,Byblos,4.4,43.647546,-79.388123,0.3797058234371474
Queen St W / John St,43.650077,-79.391291,20,King Taps,3.9,43.6486379269,-79.3817439,0.7846333336042899
Queen St W / John St,43.650077,-79.391291,20,Clockwork Champagne & Cocktails,4.3,43.64560743132035,-79.38174040326635,0.9151551405287517
Queen St W / John St,43.650077,-79.391291,20,401 Richmond,4.6,43.64775,-79.39471,0.3776584659621924
Queen St W / John St,43.650077,-79.391291,20,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.40551451352546103
Queen St W / John St,43.650077,-79.391291,20,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.6491646737019854
Queen St W / John St,43.650077,-79.391291,20,Charles Pachter,5.0,43.6527434,-79.39451269999999,0.39381863487254465
Queen St W / John St,43.650077,-79.391291,20,Graffiti Alley,4.5,43.64813943698649,-79.39888549999999,0.6479127334728038
Queen St W / John St,43.650077,-79.391291,20,Abbozzo Gallery,0.0,43.64775,-79.39471,0.3776584659621924
Queen St W / John St,43.650077,-79.391291,20,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.4749338030380924
Queen St W / John St,43.650077,-79.391291,20,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.4788625877508613
Queen St W / John St,43.650077,-79.391291,20,Tiff,4.0,43.64656218853344,-79.39050313780471,0.3959372699656308
Queen St W / John St,43.650077,-79.391291,20,Gallery 44,0.0,43.64775,-79.39471,0.3776584659621924
Queen St W / John St,43.650077,-79.391291,20,Off the Wall Art & Framing,3.4,43.6481523,-79.3992151,0.6725239757132273
Queen St W / John St,43.650077,-79.391291,20,Gusto 101,4.0,43.645002131066,-79.400309337027,0.9192180443638133
Queen St W / John St,43.650077,-79.391291,20,Pai Northern Thai Kitchen,4.4,43.64784,-79.38872,0.3235183989304063
Queen St W / John St,43.650077,-79.391291,20,La Plume,4.2,43.64321331537325,-79.39695987850428,0.8891230418564037
Queen St W / John St,43.650077,-79.391291,20,Maxime's,4.6,43.643996,-79.399495,0.9449626582654554
Queen St W / John St,43.650077,-79.391291,20,Aloette,4.3,43.64855831176563,-79.395963,0.4120910618026735
Queen St W / John St,43.650077,-79.391291,20,Miss Likklemore's,4.5,43.64511981042632,-79.39534954726696,0.6406832920666607
Queen St W / John St,43.650077,-79.391291,20,Chubby's Jamaican Kitchen,4.2,43.64532,-79.40066,0.9209014502288406
Queen St W / John St,43.650077,-79.391291,20,The Haam,4.2,43.64743,-79.39308,0.32764497208289634
Queen St W / John St,43.650077,-79.391291,20,Siempre Restaurant,3.9,43.643393311738,-79.3922074406298,0.7468423982652416
Queen St W / John St,43.650077,-79.391291,20,Vagabondo Restobar,4.1,43.64402,-79.39078,0.6747624327178172
Queen St W / John St,43.650077,-79.391291,20,Khao San Road,3.9,43.646412027881496,-79.39361985450327,0.44854103335193085
Queen St W / John St,43.650077,-79.391291,20,Byblos,4.4,43.647546,-79.388123,0.3797058234371474
Queen St W / John St,43.650077,-79.391291,20,Cheffry's Artisanal Bistro,4.8,43.64823,-79.39494,0.35829708542505945
Queen St W / John St,43.650077,-79.391291,20,Ruby Soho,4.1,43.64423,-79.40015,0.9647783030867786
Queen St W / John St,43.650077,-79.391291,20,L’Avenue,3.9,43.64354,-79.39615,0.8253545141877304
Queen St W / John St,43.650077,-79.391291,20,Avenue Open Kitchen,4.3,43.647147,-79.3962388,0.5144194338185442
Queen St W / John St,43.650077,-79.391291,20,Rodney's Oyster House,4.1,43.644948,-79.396846,0.7245944254802523
Queen St W / John St,43.650077,-79.391291,20,Paris Texas,4.0,43.6444681167682,-79.3960904,0.7335531704545559
Queen St W / John St,43.650077,-79.391291,20,Paradise Grotto,4.3,43.648053177358186,-79.39008610206244,0.24503231434315964
Queen St W / John St,43.650077,-79.391291,20,401 Richmond,4.6,43.64775,-79.39471,0.3776584659621924
Queen St W / John St,43.650077,-79.391291,20,Graffiti Alley,4.5,43.64813943698649,-79.39888549999999,0.6479127334728038
Queen St W / John St,43.650077,-79.391291,20,Art Gallery of Ontario,4.3,43.65361628236308,-79.39250626711919,0.40551451352546103
Queen St W / John St,43.650077,-79.391291,20,Charles Pachter,5.0,43.6527434,-79.39451269999999,0.39381863487254465
Queen St W / John St,43.650077,-79.391291,20,Abbozzo Gallery,0.0,43.64775,-79.39471,0.3776584659621924
Queen St W / John St,43.650077,-79.391291,20,Bau-Xi Gallery,4.0,43.65423,-79.39267,0.4749338030380924
Queen St W / John St,43.650077,-79.391291,20,Verno Art Studios,5.0,43.649972079121355,-79.38322387258135,0.6491646737019854
Queen St W / John St,43.650077,-79.391291,20,Whippersnapper Gallery,4.5,43.65242,-79.40085,0.8120063219796861
Queen St W / John St,43.650077,-79.391291,20,Off the Wall Art & Framing,3.4,43.6481523,-79.3992151,0.6725239757132273
Queen St W / John St,43.650077,-79.391291,20,Tiff,4.0,43.64656218853344,-79.39050313780471,0.3959372699656308
Queen St W / John St,43.650077,-79.391291,20,Gallery 44,0.0,43.64775,-79.39471,0.3776584659621924
Queen St W / John St,43.650077,-79.391291,20,Banksy,1.0,43.6463509,-79.3967819,0.6056803342030452
Queen St W / John St,43.650077,-79.391291,20,Mayberry Fine Art,1.0,43.6543287844205,-79.3922368437052,0.4788625877508613
Queen St W / John St,43.650077,-79.391291,20,Unzipped Toronto,4.0,43.6444533204093,-79.3983849376019,0.8466571732103824
Queen St W / John St,43.650077,-79.391291,20,Moore Gallery,0.0,43.64605,-79.39558,0.5653303146106005
